entidad_a,bienjuri_b,tipdelit_c,ingrestt,ingres1,ingres2,ingress1,ingres3,ingres4,ingress2,ingres6,ingres7
17,3,30499,,,,,,,,,
17,3,30500,0,0,0,0,0,0,0,0,0
17,3,30600,0,0,0,0,0,0,0,0,0
17,3,30700,0,0,0,0,0,0,0,0,0
17,4,40100,301,268,33,259,231,28,42,37,5
17,4,40101,106,91,15,93,83,10,13,8,5
17,4,40102,0,0,0,0,0,0,0,0,0
17,4,40103,115,106,9,93,84,9,22,22,0
17,4,40104,0,0,0,0,0,0,0,0,0
17,4,40105,0,0,0,0,0,0,0,0,0
17,4,40106,0,0,0,0,0,0,0,0,0
17,4,40107,0,0,0,0,0,0,0,0,0
17,4,40108,0,0,0,0,0,0,0,0,0
17,4,40109,0,0,0,0,0,0,0,0,0
17,4,40110,0,0,0,0,0,0,0,0,0
17,4,40111,0,0,0,0,0,0,0,0,0
17,4,40112,0,0,0,0,0,0,0,0,0
17,4,40113,0,0,0,0,0,0,0,0,0
17,4,40114,29,29,0,29,29,0,0,0,0
17,4,40115,0,0,0,0,0,0,0,0,0
17,4,40116,0,0,0,0,0,0,0,0,0
17,4,40117,7,3,4,6,2,4,1,1,0
17,4,40118,44,39,5,38,33,5,6,6,0
17,4,40199,,,,,,,,,
17,4,40200,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,4,40201,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,4,40202,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,4,40203,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,4,40204,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,4,40205,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,4,40299,,,,,,,,,
17,4,40300,2,2,0,1,1,0,1,1,0
17,4,40400,3,2,1,3,2,1,0,0,0
17,4,40500,48,34,14,48,34,14,0,0,0
17,4,40501,15,11,4,15,11,4,0,0,0
17,4,40502,2,2,NSS,2,2,NSS,0,0,0
17,4,40503,31,21,10,31,21,10,0,0,0
17,4,40599,,,,,,,,,
17,4,40600,11,9,2,10,8,2,1,1,0
17,4,40700,1,1,0,0,0,0,1,1,0
17,4,40800,1,1,0,1,1,0,0,0,0
17,5,50100,74,70,4,61,57,4,13,13,0
17,5,50200,6,6,0,4,4,0,2,2,0
17,5,50300,0,0,0,0,0,0,0,0,0
17,6,60100,2,2,0,2,2,0,0,0,0
17,6,60101,2,2,0,2,2,0,0,0,0
17,6,60102,0,0,0,0,0,0,0,0,0
17,6,60103,0,0,0,0,0,0,0,0,0
17,6,60104,0,0,0,0,0,0,0,0,0
17,6,60105,0,0,0,0,0,0,0,0,0
17,6,60106,0,0,0,0,0,0,0,0,0
17,6,60107,0,0,0,0,0,0,0,0,0
17,6,60199,,,,,,,,,
17,6,60200,0,0,0,0,0,0,0,0,0
17,6,60201,0,0,0,0,0,0,0,0,0
17,6,60202,0,0,0,0,0,0,0,0,0
17,6,60203,0,0,0,0,0,0,0,0,0
17,6,60204,0,0,0,0,0,0,0,0,0
17,6,60205,0,0,0,0,0,0,0,0,0
17,6,60299,,,,,,,,,
17,6,60300,7,7,0,4,4,0,3,3,0
17,6,60400,0,0,0,0,0,0,0,0,0
17,6,60500,0,0,0,0,0,0,0,0,0
17,6,60600,0,0,0,0,0,0,0,0,0
17,7,70100,389,354,35,341,311,30,48,43,5
17,7,70101,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS
17,7,70102,60,52,8,37,29,8,23,23,0
17,7,70103,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS
17,7,70104,26,26,0,26,26,0,0,0,0
17,7,70105,1,1,0,1,1,0,0,0,0
17,7,70106,302,275,27,277,255,22,25,20,5
17,7,70199,,,,,,,,,
17,7,70200,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,7,70201,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,7,70202,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,7,70203,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,7,70204,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,7,70205,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,7,70206,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,7,70207,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,7,70208,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,7,70299,,,,,,,,,
17,7,70300,0,0,0,0,0,0,0,0,0
17,7,70400,14,14,0,14,14,0,0,0,0
17,7,70500,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,7,70600,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,7,70601,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,7,70602,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,7,70603,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,7,70604,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,7,70605,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,7,70606,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,7,70699,,,,,,,,,
17,7,70700,3,3,0,3,3,0,0,0,0
17,7,70800,0,0,0,0,0,0,0,0,0
17,7,70900,0,0,0,0,0,0,0,0,0
17,8,80100,3,3,0,2,2,0,1,1,0
17,8,80101,0,0,0,0,0,0,0,0,0
17,8,80102,0,0,0,0,0,0,0,0,0
17,8,80103,1,1,0,1,1,0,0,0,0
17,8,80104,2,2,0,1,1,0,1,1,0
17,8,80105,0,0,0,0,0,0,0,0,0
17,8,80106,0,0,0,0,0,0,0,0,0
17,8,80107,0,0,0,0,0,0,0,0,0
17,8,80108,0,0,0,0,0,0,0,0,0
17,8,80109,0,0,0,0,0,0,0,0,0
17,8,80199,,,,,,,,,
17,8,80200,0,0,0,0,0,0,0,0,0
17,8,80201,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,8,80202,0,0,0,0,0,0,0,0,0
17,8,80203,0,0,0,0,0,0,0,0,0
17,8,80299,,,,,,,,,
17,8,80300,0,0,0,0,0,0,0,0,0
17,8,80400,0,0,0,0,0,0,0,0,0
17,8,80500,0,0,0,0,0,0,0,0,0
17,9,90100,17,17,0,15,15,0,2,2,0
17,9,90200,4,4,0,2,2,0,2,2,0
17,9,90300,4,2,2,4,2,2,0,0,0
17,9,90400,2,2,0,2,2,0,0,0,0
17,9,90500,0,0,0,0,0,0,0,0,0
17,9,90501,0,0,0,0,0,0,0,0,0
17,9,90502,0,0,0,0,0,0,0,0,0
17,9,90503,0,0,0,0,0,0,0,0,0
17,9,90504,0,0,0,0,0,0,0,0,0
17,9,90505,0,0,0,0,0,0,0,0,0
17,9,90506,0,0,0,0,0,0,0,0,0
17,9,90507,0,0,0,0,0,0,0,0,0
17,9,90599,,,,,,,,,
17,9,90600,0,0,0,0,0,0,0,0,0
17,9,90700,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,9,90701,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,9,90702,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,9,90703,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,9,90799,,,,,,,,,
17,9,90800,0,0,0,0,0,0,0,0,0
17,9,90900,0,0,0,0,0,0,0,0,0
17,9,91000,0,0,0,0,0,0,0,0,0
17,9,91100,0,0,0,0,0,0,0,0,0
17,9,91200,0,0,0,0,0,0,0,0,0
17,9,91300,0,0,0,0,0,0,0,0,0
17,9,91400,0,0,0,0,0,0,0,0,0
17,9,91500,0,0,0,0,0,0,0,0,0
17,9,91600,0,0,0,0,0,0,0,0,0
17,9,91601,0,0,0,0,0,0,0,0,0
17,9,91602,0,0,0,0,0,0,0,0,0
17,9,91603,0,0,0,0,0,0,0,0,0
17,9,91604,0,0,0,0,0,0,0,0,0
17,9,91605,0,0,0,0,0,0,0,0,0
17,9,91699,,,,,,,,,
17,9,91700,0,0,0,0,0,0,0,0,0
17,9,91800,0,0,0,0,0,0,0,0,0
17,10,100100,0,0,0,0,0,0,0,0,0
17,99,999999,,,,,,,,,
18,1,10100,92,86,6,91,86,5,1,0,1
18,1,10200,4,4,0,4,4,0,0,0,0
18,1,10300,0,0,0,0,0,0,0,0,0
18,1,10400,166,149,17,165,149,16,1,0,1
18,1,10500,0,0,0,0,0,0,0,0,0
18,2,20100,17,16,1,17,16,1,0,0,0
18,2,20200,7,6,1,7,6,1,0,0,0
18,2,20300,3,1,2,3,1,2,0,0,0
18,2,20400,0,0,0,0,0,0,0,0,0
18,2,20500,7,7,0,7,7,0,0,0,0
18,2,20600,20,17,3,20,17,3,0,0,0
18,2,20601,13,12,1,13,12,1,0,0,0
18,2,20602,4,4,0,4,4,0,0,0,0
18,2,20603,0,0,0,0,0,0,0,0,0
18,2,20604,1,1,0,1,1,0,0,0,0
18,2,20605,2,0,2,2,0,2,0,0,0
18,2,20606,0,0,0,0,0,0,0,0,0
18,2,20699,,,,,,,,,
18,2,20700,0,0,0,0,0,0,0,0,0
18,3,30100,0,0,0,0,0,0,0,0,0
18,3,30200,2,2,0,2,2,0,0,0,0
18,3,30300,0,0,0,0,0,0,0,0,0
18,3,30400,174,168,6,174,168,6,0,0,0
18,3,30401,71,71,0,71,71,0,0,0,0
18,3,30402,97,97,0,97,97,0,0,0,0
18,3,30403,0,0,0,0,0,0,0,0,0
18,3,30404,6,0,6,6,0,6,0,0,0
18,3,30405,0,0,0,0,0,0,0,0,0
18,3,30499,,,,,,,,,
18,3,30500,4,4,0,4,4,0,0,0,0
18,3,30600,0,0,0,0,0,0,0,0,0
18,3,30700,10,10,0,10,10,0,0,0,0
18,4,40100,569,527,42,538,504,34,31,23,8
18,4,40101,516,508,8,490,485,5,26,23,3
18,4,40102,17,16,1,17,16,1,0,0,0
18,4,40103,2,2,0,2,2,0,0,0,0
18,4,40104,0,0,0,0,0,0,0,0,0
18,4,40105,0,0,0,0,0,0,0,0,0
18,4,40106,0,0,0,0,0,0,0,0,0
18,4,40107,0,0,0,0,0,0,0,0,0
18,4,40108,0,0,0,0,0,0,0,0,0
18,4,40109,0,0,0,0,0,0,0,0,0
18,4,40110,0,0,0,0,0,0,0,0,0
18,4,40111,0,0,0,0,0,0,0,0,0
18,4,40112,0,0,0,0,0,0,0,0,0
18,4,40113,15,0,15,13,0,13,2,0,2
18,4,40114,0,0,0,0,0,0,0,0,0
18,4,40115,0,0,0,0,0,0,0,0,0
18,4,40116,0,0,0,0,0,0,0,0,0
18,4,40117,18,0,18,15,0,15,3,0,3
18,4,40118,1,1,0,1,1,0,0,0,0
18,4,40199,,,,,,,,,
18,4,40200,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,4,40201,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,4,40202,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,4,40203,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,4,40204,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,4,40205,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,4,40299,,,,,,,,,
18,4,40300,56,46,10,55,46,9,1,0,1
18,4,40400,11,10,1,11,10,1,0,0,0
18,4,40500,8,5,3,8,5,3,0,0,0
18,4,40501,0,0,0,0,0,0,0,0,0
18,4,40502,8,5,3,8,5,3,0,0,0
18,4,40503,0,0,0,0,0,0,0,0,0
18,4,40599,,,,,,,,,
18,4,40600,46,39,7,46,39,7,0,0,0
18,4,40700,26,15,11,26,15,11,0,0,0
18,4,40800,0,0,0,0,0,0,0,0,0
18,5,50100,490,458,32,486,458,28,4,0,4
18,5,50200,15,15,0,15,15,0,0,0,0
18,5,50300,4,0,4,3,0,3,1,0,1
18,6,60100,5,1,4,3,1,2,2,0,2
18,6,60101,4,0,4,2,0,2,2,0,2
18,6,60102,1,1,0,1,1,0,0,0,0
18,6,60103,0,0,0,0,0,0,0,0,0
18,6,60104,0,0,0,0,0,0,0,0,0
18,6,60105,0,0,0,0,0,0,0,0,0
18,6,60106,0,0,0,0,0,0,0,0,0
18,6,60107,0,0,0,0,0,0,0,0,0
18,6,60199,,,,,,,,,
18,6,60200,8,6,2,8,6,2,0,0,0
18,6,60201,6,6,0,6,6,0,0,0,0
18,6,60202,0,0,0,0,0,0,0,0,0
18,6,60203,0,0,0,0,0,0,0,0,0
18,6,60204,2,0,2,2,0,2,0,0,0
18,6,60205,0,0,0,0,0,0,0,0,0
18,6,60299,,,,,,,,,
18,6,60300,0,0,0,0,0,0,0,0,0
18,6,60400,0,0,0,0,0,0,0,0,0
18,6,60500,0,0,0,0,0,0,0,0,0
18,6,60600,0,0,0,0,0,0,0,0,0
18,7,70100,305,291,14,301,291,10,4,0,4
18,7,70101,228,217,11,225,217,8,3,0,3
18,7,70102,45,42,3,44,42,2,1,0,1
18,7,70103,32,32,0,32,32,0,0,0,0
18,7,70104,0,0,0,0,0,0,0,0,0
18,7,70105,0,0,0,0,0,0,0,0,0
18,7,70106,0,0,0,0,0,0,0,0,0
18,7,70199,,,,,,,,,
18,7,70200,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,7,70201,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,7,70202,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,7,70203,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,7,70204,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,7,70205,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,7,70206,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,7,70207,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,7,70208,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,7,70299,,,,,,,,,
18,7,70300,0,0,0,0,0,0,0,0,0
18,7,70400,0,0,0,0,0,0,0,0,0
18,7,70500,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,7,70600,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,7,70601,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,7,70602,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,7,70603,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,7,70604,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,7,70605,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,7,70606,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,7,70699,,,,,,,,,
18,7,70700,0,0,0,0,0,0,0,0,0
18,7,70800,0,0,0,0,0,0,0,0,0
18,7,70900,0,0,0,0,0,0,0,0,0
18,8,80100,9,8,1,9,8,1,0,0,0
18,8,80101,0,0,0,0,0,0,0,0,0
18,8,80102,1,1,0,1,1,0,0,0,0
18,8,80103,6,5,1,6,5,1,0,0,0
18,8,80104,2,2,0,2,2,0,0,0,0
18,8,80105,0,0,0,0,0,0,0,0,0
18,8,80106,0,0,0,0,0,0,0,0,0
18,8,80107,0,0,0,0,0,0,0,0,0
18,8,80108,0,0,0,0,0,0,0,0,0
18,8,80109,0,0,0,0,0,0,0,0,0
18,8,80199,,,,,,,,,
18,8,80200,0,0,0,0,0,0,0,0,0
18,8,80201,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,8,80202,0,0,0,0,0,0,0,0,0
18,8,80203,0,0,0,0,0,0,0,0,0
18,8,80299,,,,,,,,,
18,8,80300,0,0,0,0,0,0,0,0,0
18,8,80400,0,0,0,0,0,0,0,0,0
18,8,80500,0,0,0,0,0,0,0,0,0
18,9,90100,56,51,5,55,51,4,1,0,1
18,9,90200,20,19,1,20,19,1,0,0,0
18,9,90300,2,1,1,2,1,1,0,0,0
18,9,90400,4,4,0,4,4,0,0,0,0
18,9,90500,2,2,0,2,2,0,0,0,0
18,9,90501,2,2,0,2,2,0,0,0,0
18,9,90502,0,0,0,0,0,0,0,0,0
18,9,90503,0,0,0,0,0,0,0,0,0
18,9,90504,0,0,0,0,0,0,0,0,0
18,9,90505,0,0,0,0,0,0,0,0,0
18,9,90506,0,0,0,0,0,0,0,0,0
18,9,90507,0,0,0,0,0,0,0,0,0
18,9,90599,,,,,,,,,
18,9,90600,6,6,0,6,6,0,0,0,0
18,9,90700,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,9,90701,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,9,90702,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,9,90703,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,9,90799,,,,,,,,,
18,9,90800,0,0,0,0,0,0,0,0,0
18,9,90900,0,0,0,0,0,0,0,0,0
18,9,91000,0,0,0,0,0,0,0,0,0
18,9,91100,0,0,0,0,0,0,0,0,0
18,9,91200,94,90,4,93,90,3,1,0,1
18,9,91300,0,0,0,0,0,0,0,0,0
18,9,91400,0,0,0,0,0,0,0,0,0
18,9,91500,0,0,0,0,0,0,0,0,0
18,9,91600,0,0,0,0,0,0,0,0,0
18,9,91601,0,0,0,0,0,0,0,0,0
18,9,91602,0,0,0,0,0,0,0,0,0
18,9,91603,0,0,0,0,0,0,0,0,0
18,9,91604,0,0,0,0,0,0,0,0,0
18,9,91605,0,0,0,0,0,0,0,0,0
18,9,91699,,,,,,,,,
18,9,91700,0,0,0,0,0,0,0,0,0
18,9,91800,0,0,0,0,0,0,0,0,0
18,10,100100,0,0,0,0,0,0,0,0,0
18,99,999999,,,,,,,,,
19,1,10100,225,212,13,207,197,10,18,15,3
19,1,10200,126,124,2,119,117,2,7,7,0
19,1,10300,0,0,0,0,0,0,0,0,0
19,1,10400,352,334,18,316,299,17,36,35,1
19,1,10500,13,12,1,13,12,1,0,0,0
19,2,20100,35,31,4,33,30,3,2,1,1
19,2,20200,0,0,0,0,0,0,0,0,0
19,2,20300,3,1,2,3,1,2,0,0,0
19,2,20400,2,2,0,2,2,0,0,0,0
19,2,20500,3,3,0,3,3,0,0,0,0
19,2,20600,99,83,16,82,70,12,17,13,4
19,2,20601,19,3,16,15,3,12,4,0,4
19,2,20602,0,0,0,0,0,0,0,0,0
19,2,20603,0,0,0,0,0,0,0,0,0
19,2,20604,1,1,0,1,1,0,0,0,0
19,2,20605,79,79,0,66,66,0,13,13,0
19,2,20606,0,0,0,0,0,0,0,0,0
19,2,20699,,,,,,,,,
19,2,20700,0,0,0,0,0,0,0,0,0
19,3,30100,110,109,1,105,104,1,5,5,0
19,3,30200,11,11,0,11,11,0,0,0,0
19,3,30300,0,0,0,0,0,0,0,0,0
19,3,30400,209,206,3,201,198,3,8,8,0
19,3,30401,167,165,2,159,157,2,8,8,0
19,3,30402,3,2,1,3,2,1,0,0,0
19,3,30403,0,0,0,0,0,0,0,0,0
19,3,30404,39,39,0,39,39,0,0,0,0
19,3,30405,0,0,0,0,0,0,0,0,0
19,3,30499,,,,,,,,,
19,3,30500,4,4,0,4,4,0,0,0,0
19,3,30600,0,0,0,0,0,0,0,0,0
19,3,30700,162,161,1,158,157,1,4,4,0
19,4,40100,2106,1952,154,1779,1650,129,327,302,25
19,4,40101,176,38,138,148,31,117,28,7,21
19,4,40102,313,311,2,247,245,2,66,66,0
19,4,40103,195,195,0,152,152,0,43,43,0
19,4,40104,0,0,0,0,0,0,0,0,0
19,4,40105,209,209,0,162,162,0,47,47,0
19,4,40106,0,0,0,0,0,0,0,0,0
19,4,40107,24,24,0,17,17,0,7,7,0
19,4,40108,0,0,0,0,0,0,0,0,0
19,4,40109,0,0,0,0,0,0,0,0,0
19,4,40110,0,0,0,0,0,0,0,0,0
19,4,40111,0,0,0,0,0,0,0,0,0
19,4,40112,132,132,0,99,99,0,33,33,0
19,4,40113,170,170,0,121,121,0,49,49,0
19,4,40114,0,0,0,0,0,0,0,0,0
19,4,40115,0,0,0,0,0,0,0,0,0
19,4,40116,0,0,0,0,0,0,0,0,0
19,4,40117,887,873,14,833,823,10,54,50,4
19,4,40118,0,0,0,0,0,0,0,0,0
19,4,40199,,,,,,,,,
19,4,40200,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,4,40201,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,4,40202,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,4,40203,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,4,40204,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,4,40205,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,4,40299,,,,,,,,,
19,4,40300,21,19,2,21,19,2,0,0,0
19,4,40400,11,9,2,11,9,2,0,0,0
19,4,40500,21,21,0,15,15,0,6,6,0
19,4,40501,0,0,0,0,0,0,0,0,0
19,4,40502,21,21,0,15,15,0,6,6,0
19,4,40503,0,0,0,0,0,0,0,0,0
19,4,40599,,,,,,,,,
19,4,40600,145,136,9,133,124,9,12,12,0
19,4,40700,23,15,8,20,13,7,3,2,1
19,4,40800,1,0,1,1,0,1,0,0,0
19,5,50100,697,668,29,619,597,22,78,71,7
19,5,50200,45,45,0,39,39,0,6,6,0
19,5,50300,105,101,4,96,92,4,9,9,0
19,6,60100,149,147,2,147,145,2,2,2,0
19,6,60101,145,143,2,143,141,2,2,2,0
19,6,60102,0,0,0,0,0,0,0,0,0
19,6,60103,4,4,0,4,4,0,0,0,0
19,6,60104,0,0,0,0,0,0,0,0,0
19,6,60105,0,0,0,0,0,0,0,0,0
19,6,60106,0,0,0,0,0,0,0,0,0
19,6,60107,0,0,0,0,0,0,0,0,0
19,6,60199,,,,,,,,,
19,6,60200,5,3,2,5,3,2,NSS,NSS,NSS
19,6,60201,2,NSS,2,2,NSS,2,NSS,NSS,NSS
19,6,60202,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS
19,6,60203,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS
19,6,60204,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS
19,6,60205,3,3,NSS,3,3,NSS,NSS,NSS,NSS
19,6,60299,,,,,,,,,
19,6,60300,0,0,0,0,0,0,0,0,0
19,6,60400,0,0,0,0,0,0,0,0,0
19,6,60500,1,1,0,0,0,0,1,1,0
19,6,60600,8,8,0,8,8,0,0,0,0
19,7,70100,1390,1228,162,1269,1116,153,121,112,9
19,7,70101,287,284,3,249,247,2,38,37,1
19,7,70102,723,694,29,684,656,28,39,38,1
19,7,70103,150,27,123,142,26,116,8,1,7
19,7,70104,1,1,NSS,1,1,NSS,NSS,NSS,NSS
19,7,70105,222,222,NSS,186,186,NSS,36,36,NSS
19,7,70106,7,NSS,7,7,NSS,7,NSS,NSS,NSS
19,7,70199,,,,,,,,,
19,7,70200,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,7,70201,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,7,70202,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,7,70203,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,7,70204,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,7,70205,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,7,70206,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,7,70207,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,7,70208,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,7,70299,,,,,,,,,
19,7,70300,0,0,0,0,0,0,0,0,0
19,7,70400,1,1,0,1,1,0,0,0,0
19,7,70500,1,1,0,1,1,0,0,0,0
19,7,70600,2,2,0,2,2,0,0,0,0
19,7,70601,2,2,0,2,2,0,0,0,0
19,7,70602,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,7,70603,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,7,70604,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,7,70605,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,7,70606,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,7,70699,,,,,,,,,
19,7,70700,16,16,0,14,14,0,2,2,0
19,7,70800,1,1,0,1,1,0,0,0,0
19,7,70900,43,40,3,42,40,2,1,0,1
19,8,80100,8,8,0,8,8,0,0,0,0
19,8,80101,0,0,0,0,0,0,0,0,0
19,8,80102,5,5,0,5,5,0,0,0,0
19,8,80103,3,3,0,3,3,0,0,0,0
19,8,80104,0,0,0,0,0,0,0,0,0
19,8,80105,0,0,0,0,0,0,0,0,0
19,8,80106,0,0,0,0,0,0,0,0,0
19,8,80107,0,0,0,0,0,0,0,0,0
19,8,80108,0,0,0,0,0,0,0,0,0
19,8,80109,0,0,0,0,0,0,0,0,0
19,8,80199,,,,,,,,,
19,8,80200,14,12,2,14,12,2,0,0,0
19,8,80201,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,8,80202,14,12,2,14,12,2,0,0,0
19,8,80203,0,0,0,0,0,0,0,0,0
19,8,80299,,,,,,,,,
19,8,80300,1,0,1,1,0,1,0,0,0
19,8,80400,0,0,0,0,0,0,0,0,0
19,8,80500,3,3,0,3,3,0,0,0,0
19,9,90100,81,74,7,73,67,6,8,7,1
19,9,90200,19,19,0,15,15,0,4,4,0
19,9,90300,1,1,0,1,1,0,0,0,0
19,9,90400,9,9,0,9,9,0,0,0,0
19,9,90500,0,0,0,0,0,0,0,0,0
19,9,90501,0,0,0,0,0,0,0,0,0
19,9,90502,0,0,0,0,0,0,0,0,0
19,9,90503,0,0,0,0,0,0,0,0,0
19,9,90504,0,0,0,0,0,0,0,0,0
19,9,90505,0,0,0,0,0,0,0,0,0
19,9,90506,0,0,0,0,0,0,0,0,0
19,9,90507,0,0,0,0,0,0,0,0,0
19,9,90599,,,,,,,,,
19,9,90600,0,0,0,0,0,0,0,0,0
19,9,90700,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,9,90701,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,9,90702,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,9,90703,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,9,90799,,,,,,,,,
19,9,90800,0,0,0,0,0,0,0,0,0
19,9,90900,1,0,1,1,0,1,0,0,0
19,9,91000,0,0,0,0,0,0,0,0,0
19,9,91100,0,0,0,0,0,0,0,0,0
19,9,91200,0,0,0,0,0,0,0,0,0
19,9,91300,0,0,0,0,0,0,0,0,0
19,9,91400,0,0,0,0,0,0,0,0,0
19,9,91500,0,0,0,0,0,0,0,0,0
19,9,91600,0,0,0,0,0,0,0,0,0
19,9,91601,0,0,0,0,0,0,0,0,0
19,9,91602,0,0,0,0,0,0,0,0,0
19,9,91603,0,0,0,0,0,0,0,0,0
19,9,91604,0,0,0,0,0,0,0,0,0
19,9,91605,0,0,0,0,0,0,0,0,0
19,9,91699,,,,,,,,,
19,9,91700,0,0,0,0,0,0,0,0,0
19,9,91800,104,96,8,86,79,7,18,17,1
19,10,100100,0,0,0,0,0,0,0,0,0
19,99,999999,,,,,,,,,
20,1,10100,258,241,17,247,230,17,11,11,0
20,1,10200,20,19,1,20,19,1,0,0,0
20,1,10300,2,2,0,2,2,0,0,0,0
20,1,10400,81,70,11,79,68,11,2,2,0
20,1,10500,12,12,0,12,12,0,0,0,0
20,2,20100,8,8,0,8,8,0,0,0,0
20,2,20200,0,0,0,0,0,0,0,0,0
20,2,20300,1,0,1,1,0,1,0,0,0
20,2,20400,0,0,0,0,0,0,0,0,0
20,2,20500,20,20,0,18,18,0,2,2,0
20,2,20600,39,36,3,39,36,3,0,0,0
20,2,20601,4,3,1,4,3,1,0,0,0
20,2,20602,9,7,2,9,7,2,0,0,0
20,2,20603,6,6,0,6,6,0,0,0,0
20,2,20604,0,0,0,0,0,0,0,0,0
20,2,20605,20,20,0,20,20,0,0,0,0
20,2,20606,0,0,0,0,0,0,0,0,0
20,2,20699,,,,,,,,,
20,2,20700,2,2,0,2,2,0,0,0,0
20,3,30100,84,83,1,83,82,1,1,1,0
20,3,30200,0,0,0,0,0,0,0,0,0
20,3,30300,0,0,0,0,0,0,0,0,0
20,3,30400,98,96,2,93,91,2,5,5,0
20,3,30401,24,24,0,24,24,0,0,0,0
